Variable,Description
OFFER9H,HEALTH INSUR OFFERED BY R9 CMJ (IMP)
OFFER9X,HEALTH INSUR OFFERED BY R9 CMJ (ED)
OFFHOU2,USC HAS OFFCE HRS NGHTS/WKENDS-R2
OFFHOU4,USC HAS OFFCE HRS NGHTS/WKENDS-R4
OFFHOU6,USC HAS OFFCE HRS NGHTS/WKENDS-R6
OFFHOU8,USC HAS OFFCE HRS NGHTS/WKENDS-R8
OFREMP1,EMPLOYER OFFERS HEALTH INS R1 CMJ
OFREMP2,EMPLOYER OFFERS HEALTH INS R2 CMJ
OFREMP3,EMPLOYER OFFERS HEALTH INS R3 CMJ
OFREMP4,EMPLOYER OFFERS HEALTH INS R4 CMJ
OFREMP5,EMPLOYER OFFERS HEALTH INS R5 CMJ
OFREMP6,EMPLOYER OFFERS HEALTH INS R6 CMJ
OFREMP7,EMPLOYER OFFERS HEALTH INS R7 CMJ
OFREMP8,EMPLOYER OFFERS HEALTH INS R8 CMJ
OFREMP9,EMPLOYER OFFERS HEALTH INS R9 CMJ
OFTSMK3,HOW OFTN SMOKE CIGARETTES (>17) R3
OFTSMK5,HOW OFTN SMOKE CIGARETTES (>17) R5
OFTSMK7,HOW OFTN SMOKE CIGARETTES (>17) R7
OFTSMK9,HOW OFTN SMOKE CIGARETTES (>17) R9
OHRTAGY1,AGE OF DIAGNOSIS-OTHER HEART DISEASE 19
OHRTAGY2,AGE OF DIAGNOSIS-OTHER HEART DISEASE 20
OHRTAGY3,AGE OF DIAGNOSIS-OTHER HEART DISEASE 21
OHRTAGY4,AGE OF DIAGNOSIS-OTHER HEART DISEASE 22
OHRTDXY1,OTHER HEART DISEASE DIAG (>17) 19
OHRTDXY2,OTHER HEART DISEASE DIAG (>17) 20
OHRTDXY3,OTHER HEART DISEASE DIAG (>17) 21
OHRTDXY4,OTHER HEART DISEASE DIAG (>17) 22
OHRTTPY1,TYPE OF OTHER HEART DISEASE (>17) 19
OHRTTPY2,TYPE OF OTHER HEART DISEASE (>17) 20
OHRTTPY3,TYPE OF OTHER HEART DISEASE (>17) 21
OHRTTPY4,TYPE OF OTHER HEART DISEASE (>17) 22
OPDEXPY1,TOTAL OUTPATIENT PROVIDER EXP 19
OPDEXPY2,TOTAL OUTPATIENT PROVIDER EXP 20
OPDEXPY3,TOTAL OUTPATIENT PROVIDER EXP 21
OPDEXPY4,TOTAL OUTPATIENT PROVIDER EXP 22
OPDMCDY1,ALL OPD VISITS-MEDICAID AMT -DR 19
OPDMCDY2,ALL OPD VISITS-MEDICAID AMT -DR 20
OPDMCDY3,ALL OPD VISITS-MEDICAID AMT -DR 21
OPDMCDY4,ALL OPD VISITS-MEDICAID AMT -DR 22
OPDMCRY1,ALL OPD VISITS-MEDICARE AMT -DR 19
OPDMCRY2,ALL OPD VISITS-MEDICARE AMT -DR 20
OPDMCRY3,ALL OPD VISITS-MEDICARE AMT -DR 21
OPDMCRY4,ALL OPD VISITS-MEDICARE AMT -DR 22
OPDOFDY1,ALL OPD VISITS-OTHER FED AMT-DR 19
OPDOFDY2,ALL OPD VISITS-OTHER FED AMT-DR 20
OPDOFDY3,ALL OPD VISITS-OTHER FED AMT-DR 21
OPDOFDY4,ALL OPD VISITS-OTHER FED AMT-DR 22
OPDOSRY1,ALL OPD VSTS-OTH UNCLASS SRCE AMT-DR 19
OPDOSRY2,ALL OPD VSTS-OTH UNCLASS SRCE AMT-DR 20
OPDOSRY3,ALL OPD VSTS-OTH UNCLASS SRCE AMT-DR 21
OPDOSRY4,ALL OPD VSTS-OTH UNCLASS SRCE AMT-DR 22
OPDOTHY1,ALL OPD VISITS -OTH COMBINED AMT-DR 19
OPDOTHY2,ALL OPD VISITS -OTH COMBINED AMT-DR 20
OPDOTHY3,ALL OPD VISITS -OTH COMBINED AMT-DR 21
OPDOTHY4,ALL OPD VISITS -OTH COMBINED AMT-DR 22
OPDPRVY1,ALL OPD VISITS-PRIV INS AMT-DR 19
OPDPRVY2,ALL OPD VISITS-PRIV INS AMT-DR 20
OPDPRVY3,ALL OPD VISITS-PRIV INS AMT-DR 21
OPDPRVY4,ALL OPD VISITS-PRIV INS AMT-DR 22
OPDPTRY1,ALL OPD VISITS -PRV & TRI AMT -DR 19
OPDPTRY2,ALL OPD VISITS -PRV & TRI AMT -DR 20
OPDPTRY3,ALL OPD VISITS -PRV & TRI AMT -DR 21
OPDPTRY4,ALL OPD VISITS -PRV & TRI AMT -DR 22
OPDRVY1,# OUTPATIENT DEPT PHYSICIAN VISITS 19
OPDRVY2,# OUTPATIENT DEPT PHYSICIAN VISITS 20
OPDRVY3,# OUTPATIENT DEPT PHYSICIAN VISITS 21
OPDRVY4,# OUTPATIENT DEPT PHYSICIAN VISITS 22
OPDSLFY1,ALL OPD VISITS-SELF/FAMILY AMT-DR 19
OPDSLFY2,ALL OPD VISITS-SELF/FAMILY AMT-DR 20
OPDSLFY3,ALL OPD VISITS-SELF/FAMILY AMT-DR 21
OPDSLFY4,ALL OPD VISITS-SELF/FAMILY AMT-DR 22
OPDSTLY1,ALL OPD VISITS-OTH ST/LOCAL AMT-DR 19
OPDSTLY2,ALL OPD VISITS-OTH ST/LOCAL AMT-DR 20
OPDSTLY3,ALL OPD VISITS-OTH ST/LOCAL AMT-DR 21
OPDSTLY4,ALL OPD VISITS-OTH ST/LOCAL AMT-DR 22
OPDTCHY1,OPD PROVIDER VISIT CHARGES - DR 19
OPDTCHY2,OPD PROVIDER VISIT CHARGES - DR 20
OPDTCHY3,OPD PROVIDER VISIT CHARGES - DR 21
OPDTCHY4,OPD PROVIDER VISIT CHARGES - DR 22
OPDTRIY1,ALL OPD VISITS-TRICARE AMT-DR 19
OPDTRIY2,ALL OPD VISITS-TRICARE AMT-DR 20
OPDTRIY3,ALL OPD VISITS-TRICARE AMT-DR 21
OPDTRIY4,ALL OPD VISITS-TRICARE AMT-DR 22
OPDVAY1,ALL OPD VISITS-VA/CHAMPVA AMT-DR 19
OPDVAY2,ALL OPD VISITS-VA/CHAMPVA AMT-DR 20
OPDVAY3,ALL OPD VISITS-VA/CHAMPVA AMT-DR 21
OPDVAY4,ALL OPD VISITS-VA/CHAMPVA AMT-DR 22
OPDWCPY1,ALL OPD VISITS-WORKERS COMP AMT-DR 19
OPDWCPY2,ALL OPD VISITS-WORKERS COMP AMT-DR 20
OPDWCPY3,ALL OPD VISITS-WORKERS COMP AMT-DR 21
OPDWCPY4,ALL OPD VISITS-WORKERS COMP AMT-DR 22
OPFEXPY1,TOTAL OUTPATIENT FACILITY EXP 19
OPFEXPY2,TOTAL OUTPATIENT FACILITY EXP 20
OPFEXPY3,TOTAL OUTPATIENT FACILITY EXP 21
OPFEXPY4,TOTAL OUTPATIENT FACILITY EXP 22
OPFMCDY1,ALL OPD VISITS-MEDICAID AMT-FAC 19
OPFMCDY2,ALL OPD VISITS-MEDICAID AMT-FAC 20
OPFMCDY3,ALL OPD VISITS-MEDICAID AMT-FAC 21
OPFMCDY4,ALL OPD VISITS-MEDICAID AMT-FAC 22
OPFMCRY1,ALL OPD VISITS-MEDICARE AMT-FAC 19
OPFMCRY2,ALL OPD VISITS-MEDICARE AMT-FAC 20
OPFMCRY3,ALL OPD VISITS-MEDICARE AMT-FAC 21
OPFMCRY4,ALL OPD VISITS-MEDICARE AMT-FAC 22
OPFOFDY1,ALL OPD VISITS-OTHER FED AMT-FAC 19
OPFOFDY2,ALL OPD VISITS-OTHER FED AMT-FAC 20
OPFOFDY3,ALL OPD VISITS-OTHER FED AMT-FAC 21
OPFOFDY4,ALL OPD VISITS-OTHER FED AMT-FAC 22
OPFOSRY1,ALL OPD VSTS-OTH UNCLASS SRCE AMT-FAC 19
OPFOSRY2,ALL OPD VSTS-OTH UNCLASS SRCE AMT-FAC 20
OPFOSRY3,ALL OPD VSTS-OTH UNCLASS SRCE AMT-FAC 21
OPFOSRY4,ALL OPD VSTS-OTH UNCLASS SRCE AMT-FAC 22
OPFOTHY1,ALL OPD VISITS -OTH COMBINED AMT-FAC 19
OPFOTHY2,ALL OPD VISITS -OTH COMBINED AMT-FAC 20
OPFOTHY3,ALL OPD VISITS -OTH COMBINED AMT-FAC 21
OPFOTHY4,ALL OPD VISITS -OTH COMBINED AMT-FAC 22
OPFPRVY1,ALL OPD VISITS-PRIV INS AMT-FAC 19
OPFPRVY2,ALL OPD VISITS-PRIV INS AMT-FAC 20
OPFPRVY3,ALL OPD VISITS-PRIV INS AMT-FAC 21
OPFPRVY4,ALL OPD VISITS-PRIV INS AMT-FAC 22
OPFPTRY1,ALL OPD VISITS -PRV & TRI AMT-FAC 19
OPFPTRY2,ALL OPD VISITS -PRV & TRI AMT-FAC 20
OPFPTRY3,ALL OPD VISITS -PRV & TRI AMT-FAC 21
OPFPTRY4,ALL OPD VISITS -PRV & TRI AMT-FAC 22
OPFSLFY1,ALL OPD VISITS-SELF/FAMILY AMT-FAC 19
OPFSLFY2,ALL OPD VISITS-SELF/FAMILY AMT-FAC 20
OPFSLFY3,ALL OPD VISITS-SELF/FAMILY AMT-FAC 21
OPFSLFY4,ALL OPD VISITS-SELF/FAMILY AMT-FAC 22
OPFSTLY1,ALL OPD VISITS-OTH ST/LOCAL AMT-FAC 19
OPFSTLY2,ALL OPD VISITS-OTH ST/LOCAL AMT-FAC 20
OPFSTLY3,ALL OPD VISITS-OTH ST/LOCAL AMT-FAC 21
OPFSTLY4,ALL OPD VISITS-OTH ST/LOCAL AMT-FAC 22
OPFTCHY1,OPD PROVIDER VISIT CHARGES - FAC 19
OPFTCHY2,OPD PROVIDER VISIT CHARGES - FAC 20
OPFTCHY3,OPD PROVIDER VISIT CHARGES - FAC 21
OPFTCHY4,OPD PROVIDER VISIT CHARGES - FAC 22
OPFTRIY1,ALL OPD VISITS-TRICARE AMT-FAC 19
OPFTRIY2,ALL OPD VISITS-TRICARE AMT-FAC 20
OPFTRIY3,ALL OPD VISITS-TRICARE AMT-FAC 21
OPFTRIY4,ALL OPD VISITS-TRICARE AMT-FAC 22
OPFVAY1,ALL OPD VISITS-VA/CHAMPVA AMT-FAC 19
OPFVAY2,ALL OPD VISITS-VA/CHAMPVA AMT-FAC 20
OPFVAY3,ALL OPD VISITS-VA/CHAMPVA AMT-FAC 21
OPFVAY4,ALL OPD VISITS-VA/CHAMPVA AMT-FAC 22
OPFWCPY1,ALL OPD VISITS-WORKERS COMP AMT-FAC 19
OPFWCPY2,ALL OPD VISITS-WORKERS COMP AMT-FAC 20
OPFWCPY3,ALL OPD VISITS-WORKERS COMP AMT-FAC 21
OPFWCPY4,ALL OPD VISITS-WORKERS COMP AMT-FAC 22
OPSEXPY1,TOTAL OUTPATIENT PHYSICIAN - DR EXP 19
OPSEXPY2,TOTAL OUTPATIENT PHYSICIAN - DR EXP 20
OPSEXPY3,TOTAL OUTPATIENT PHYSICIAN - DR EXP 21
OPSEXPY4,TOTAL OUTPATIENT PHYSICIAN - DR EXP 22
OPSMCDY1,OPD DR VISITS-MEDICAID AMT-DR 19
OPSMCDY2,OPD DR VISITS-MEDICAID AMT-DR 20
OPSMCDY3,OPD DR VISITS-MEDICAID AMT-DR 21
OPSMCDY4,OPD DR VISITS-MEDICAID AMT-DR 22
OPSMCRY1,OPD DR VISITS-MEDICARE AMT-DR 19
OPSMCRY2,OPD DR VISITS-MEDICARE AMT-DR 20
OPSMCRY3,OPD DR VISITS-MEDICARE AMT-DR 21
OPSMCRY4,OPD DR VISITS-MEDICARE AMT-DR 22
OPSOFDY1,OPD DR VISITS-OTHER FED AMT-DR 19
OPSOFDY2,OPD DR VISITS-OTHER FED AMT-DR 20
OPSOFDY3,OPD DR VISITS-OTHER FED AMT-DR 21
OPSOFDY4,OPD DR VISITS-OTHER FED AMT-DR 22
OPSOSRY1,OPD DR VSTS-OTH UNCLASS SRCE AMT-DR 19
OPSOSRY2,OPD DR VSTS-OTH UNCLASS SRCE AMT-DR 20
OPSOSRY3,OPD DR VSTS-OTH UNCLASS SRCE AMT-DR 21
OPSOSRY4,OPD DR VSTS-OTH UNCLASS SRCE AMT-DR 22
OPSOTHY1,OPD DR VISITS -OTH COMBINED AMT-DR 19
OPSOTHY2,OPD DR VISITS -OTH COMBINED AMT-DR 20
OPSOTHY3,OPD DR VISITS -OTH COMBINED AMT-DR 21
OPSOTHY4,OPD DR VISITS -OTH COMBINED AMT-DR 22
OPSPRVY1,OPD DR VISITS-PRIV INS AMT-DR 19
OPSPRVY2,OPD DR VISITS-PRIV INS AMT-DR 20
OPSPRVY3,OPD DR VISITS-PRIV INS AMT-DR 21
OPSPRVY4,OPD DR VISITS-PRIV INS AMT-DR 22
OPSPTRY1,OPD DR VISITS -PRV & TRI AMT-DR 19
OPSPTRY2,OPD DR VISITS -PRV & TRI AMT-DR 20
OPSPTRY3,OPD DR VISITS -PRV & TRI AMT-DR 21
OPSPTRY4,OPD DR VISITS -PRV & TRI AMT-DR 22
OPSSLFY1,OPD DR VISITS-SELF/FAMILY AMT-DR 19
OPSSLFY2,OPD DR VISITS-SELF/FAMILY AMT-DR 20
OPSSLFY3,OPD DR VISITS-SELF/FAMILY AMT-DR 21
OPSSLFY4,OPD DR VISITS-SELF/FAMILY AMT-DR 22
OPSSTLY1,OPD DR VISITS-OTH ST/LOCAL AMT-DR 19
OPSSTLY2,OPD DR VISITS-OTH ST/LOCAL AMT-DR 20
OPSSTLY3,OPD DR VISITS-OTH ST/LOCAL AMT-DR 21
OPSSTLY4,OPD DR VISITS-OTH ST/LOCAL AMT-DR 22
OPSTCHY1,OPD PHYSICIAN VISIT CHARGES - DR 19
OPSTCHY2,OPD PHYSICIAN VISIT CHARGES - DR 20
OPSTCHY3,OPD PHYSICIAN VISIT CHARGES - DR 21
OPSTCHY4,OPD PHYSICIAN VISIT CHARGES - DR 22
OPSTRIY1,OPD DR VISITS-TRICARE AMT-DR 19
OPSTRIY2,OPD DR VISITS-TRICARE AMT-DR 20
OPSTRIY3,OPD DR VISITS-TRICARE AMT-DR 21
OPSTRIY4,OPD DR VISITS-TRICARE AMT-DR 22
OPSVAY1,OPD DR VISITS-VA/CHAMPVA AMT-DR 19
OPSVAY2,OPD DR VISITS-VA/CHAMPVA AMT-DR 20
OPSVAY3,OPD DR VISITS-VA/CHAMPVA AMT-DR 21
OPSVAY4,OPD DR VISITS-VA/CHAMPVA AMT-DR 22
OPSWCPY1,OPD DR VISITS-WORKERS COMP AMT-DR 19
OPSWCPY2,OPD DR VISITS-WORKERS COMP AMT-DR 20
OPSWCPY3,OPD DR VISITS-WORKERS COMP AMT-DR 21
OPSWCPY4,OPD DR VISITS-WORKERS COMP AMT-DR 22
OPTEXPY1,TOTAL OUTPATIENT FAC + DR EXP 19
OPTEXPY2,TOTAL OUTPATIENT FAC + DR EXP 20
OPTEXPY3,TOTAL OUTPATIENT FAC + DR EXP 21
OPTEXPY4,TOTAL OUTPATIENT FAC + DR EXP 22
OPTMCDY1,ALL OPD VSTS-MEDICAID AMT-(FAC+DR) 19
OPTMCDY2,ALL OPD VSTS-MEDICAID AMT-(FAC+DR) 20
OPTMCDY3,ALL OPD VSTS-MEDICAID AMT-(FAC+DR) 21
OPTMCDY4,ALL OPD VSTS-MEDICAID AMT-(FAC+DR) 22
OPTMCRY1,ALL OPD VSTS-MEDICARE AMT-(FAC+DR) 19
OPTMCRY2,ALL OPD VSTS-MEDICARE AMT-(FAC+DR) 20
OPTMCRY3,ALL OPD VSTS-MEDICARE AMT-(FAC+DR) 21
OPTMCRY4,ALL OPD VSTS-MEDICARE AMT-(FAC+DR) 22
OPTOFDY1,ALL OPD VSTS-OTHER FED AMT-(FAC+DR) 19
OPTOFDY2,ALL OPD VSTS-OTHER FED AMT-(FAC+DR) 20
OPTOFDY3,ALL OPD VSTS-OTHER FED AMT-(FAC+DR) 21
OPTOFDY4,ALL OPD VSTS-OTHER FED AMT-(FAC+DR) 22
OPTOSRY1,ALL OPD VSTS-OTH UNCLS SRC AMT-(FAC+DR) 19
OPTOSRY2,ALL OPD VSTS-OTH UNCLS SRC AMT-(FAC+DR) 20
OPTOSRY3,ALL OPD VSTS-OTH UNCLS SRC AMT-(FAC+DR) 21
OPTOSRY4,ALL OPD VSTS-OTH UNCLS SRC AMT-(FAC+DR) 22
OPTOTHY1,ALL OPD VISITS-OTH COMBINED AMT(FAC+DR) 19
OPTOTHY2,ALL OPD VISITS-OTH COMBINED AMT(FAC+DR) 20
OPTOTHY3,ALL OPD VISITS-OTH COMBINED AMT(FAC+DR) 21
OPTOTHY4,ALL OPD VISITS-OTH COMBINED AMT(FAC+DR) 22
OPTOTVY1,# OUTPATIENT DEPT PROVIDER VISITS 19
OPTOTVY2,# OUTPATIENT DEPT PROVIDER VISITS 20
OPTOTVY3,# OUTPATIENT DEPT PROVIDER VISITS 21
OPTOTVY4,# OUTPATIENT DEPT PROVIDER VISITS 22
OPTPRVY1,ALL OPD VSTS-PRIV INS AMT-(FAC+DR) 19
OPTPRVY2,ALL OPD VSTS-PRIV INS AMT-(FAC+DR) 20
OPTPRVY3,ALL OPD VSTS-PRIV INS AMT-(FAC+DR) 21
OPTPRVY4,ALL OPD VSTS-PRIV INS AMT-(FAC+DR) 22
OPTPTRY1,ALL OPD VISITS -PRV & TRI AMT (FAC+DR) 19
OPTPTRY2,ALL OPD VISITS -PRV & TRI AMT (FAC+DR) 20
OPTPTRY3,ALL OPD VISITS -PRV & TRI AMT (FAC+DR) 21
OPTPTRY4,ALL OPD VISITS -PRV & TRI AMT (FAC+DR) 22
OPTSLFY1,ALL OPD VSTS-SELF/FAMILY AMT-(FAC+DR) 19
OPTSLFY2,ALL OPD VSTS-SELF/FAMILY AMT-(FAC+DR) 20
OPTSLFY3,ALL OPD VSTS-SELF/FAMILY AMT-(FAC+DR) 21
OPTSLFY4,ALL OPD VSTS-SELF/FAMILY AMT-(FAC+DR) 22
OPTSTLY1,ALL OPD VSTS-OTH ST/LOCAL AMT-(FAC+DR) 19
OPTSTLY2,ALL OPD VSTS-OTH ST/LOCAL AMT-(FAC+DR) 20
OPTSTLY3,ALL OPD VSTS-OTH ST/LOCAL AMT-(FAC+DR) 21
OPTSTLY4,ALL OPD VSTS-OTH ST/LOCAL AMT-(FAC+DR) 22
OPTTCHY1,OPD FACILITY + DR VISIT CHARGES - 19
OPTTCHY2,OPD FACILITY + DR VISIT CHARGES - 20
OPTTCHY3,OPD FACILITY + DR VISIT CHARGES - 21
OPTTCHY4,OPD FACILITY + DR VISIT CHARGES - 22
OPTTRIY1,ALL OPD VSTS-TRICARE AMT-(FAC+DR) 19
OPTTRIY2,ALL OPD VSTS-TRICARE AMT-(FAC+DR) 20
OPTTRIY3,ALL OPD VSTS-TRICARE AMT-(FAC+DR) 21
OPTTRIY4,ALL OPD VSTS-TRICARE AMT-(FAC+DR) 22
OPTVAY1,ALL OPD VSTS-VA/CHAMPVA AMT-(FAC+DR) 19
OPTVAY2,ALL OPD VSTS-VA/CHAMPVA AMT-(FAC+DR) 20
OPTVAY3,ALL OPD VSTS-VA/CHAMPVA AMT-(FAC+DR) 21
OPTVAY4,ALL OPD VSTS-VA/CHAMPVA AMT-(FAC+DR) 22
OPTWCPY1,ALL OPD VSTS-WORKERS COMP AMT-(FAC+DR) 19
OPTWCPY2,ALL OPD VSTS-WORKERS COMP AMT-(FAC+DR) 20
OPTWCPY3,ALL OPD VSTS-WORKERS COMP AMT-(FAC+DR) 21
OPTWCPY4,ALL OPD VSTS-WORKERS COMP AMT-(FAC+DR) 22
OPVEXPY1,TOTAL OUTPATIENT PHYSICIAN - FAC EXP 19
OPVEXPY2,TOTAL OUTPATIENT PHYSICIAN - FAC EXP 20
OPVEXPY3,TOTAL OUTPATIENT PHYSICIAN - FAC EXP 21
OPVEXPY4,TOTAL OUTPATIENT PHYSICIAN - FAC EXP 22
OPVMCDY1,OPD DR VISITS-MEDICAID AMT-FAC 19
OPVMCDY2,OPD DR VISITS-MEDICAID AMT-FAC 20
OPVMCDY3,OPD DR VISITS-MEDICAID AMT-FAC 21
OPVMCDY4,OPD DR VISITS-MEDICAID AMT-FAC 22
OPVMCRY1,OPD DR VISITS-MEDICARE AMT-FAC 19
OPVMCRY2,OPD DR VISITS-MEDICARE AMT-FAC 20
OPVMCRY3,OPD DR VISITS-MEDICARE AMT-FAC 21
OPVMCRY4,OPD DR VISITS-MEDICARE AMT-FAC 22
OPVOFDY1,OPD DR VISITS-OTHER FED AMT-FAC 19
OPVOFDY2,OPD DR VISITS-OTHER FED AMT-FAC 20
OPVOFDY3,OPD DR VISITS-OTHER FED AMT-FAC 21
OPVOFDY4,OPD DR VISITS-OTHER FED AMT-FAC 22
OPVOSRY1,OPD DR VSTS-OTH UNCLASS SRCE AMT-FAC 19
OPVOSRY2,OPD DR VSTS-OTH UNCLASS SRCE AMT-FAC 20
OPVOSRY3,OPD DR VSTS-OTH UNCLASS SRCE AMT-FAC 21
OPVOSRY4,OPD DR VSTS-OTH UNCLASS SRCE AMT-FAC 22
OPVOTHY1,OPD DR VISITS -OTH COMBINED AMT-FAC 19
OPVOTHY2,OPD DR VISITS -OTH COMBINED AMT-FAC 20
OPVOTHY3,OPD DR VISITS -OTH COMBINED AMT-FAC 21
OPVOTHY4,OPD DR VISITS -OTH COMBINED AMT-FAC 22
OPVPRVY1,OPD DR VISITS-PRIV INS AMT-FAC 19
OPVPRVY2,OPD DR VISITS-PRIV INS AMT-FAC 20
OPVPRVY3,OPD DR VISITS-PRIV INS AMT-FAC 21
OPVPRVY4,OPD DR VISITS-PRIV INS AMT-FAC 22
OPVPTRY1,OPD DR VISITS -PRV & TRI AMT-FAC 19
OPVPTRY2,OPD DR VISITS -PRV & TRI AMT-FAC 20
OPVPTRY3,OPD DR VISITS -PRV & TRI AMT-FAC 21
OPVPTRY4,OPD DR VISITS -PRV & TRI AMT-FAC 22
OPVSLFY1,OPD DR VISITS-SELF/FAMILY AMT-FAC 19
OPVSLFY2,OPD DR VISITS-SELF/FAMILY AMT-FAC 20
OPVSLFY3,OPD DR VISITS-SELF/FAMILY AMT-FAC 21
OPVSLFY4,OPD DR VISITS-SELF/FAMILY AMT-FAC 22
OPVSTLY1,OPD DR VISITS-OTH ST/LOCAL AMT-FAC 19
OPVSTLY2,OPD DR VISITS-OTH ST/LOCAL AMT-FAC 20
OPVSTLY3,OPD DR VISITS-OTH ST/LOCAL AMT-FAC 21
OPVSTLY4,OPD DR VISITS-OTH ST/LOCAL AMT-FAC 22
OPVTCHY1,OPD PHYSICIAN VISIT CHARGES - FAC 19
OPVTCHY2,OPD PHYSICIAN VISIT CHARGES - FAC 20
OPVTCHY3,OPD PHYSICIAN VISIT CHARGES - FAC 21
OPVTCHY4,OPD PHYSICIAN VISIT CHARGES - FAC 22
OPVTRIY1,OPD DR VISITS-TRICARE AMT-FAC 19
OPVTRIY2,OPD DR VISITS-TRICARE AMT-FAC 20
OPVTRIY3,OPD DR VISITS-TRICARE AMT-FAC 21
OPVTRIY4,OPD DR VISITS-TRICARE AMT-FAC 22
OPVVAY1,OPD DR VISITS-VA/CHAMPVA AMT-FAC 19
OPVVAY2,OPD DR VISITS-VA/CHAMPVA AMT-FAC 20
OPVVAY3,OPD DR VISITS-VA/CHAMPVA AMT-FAC 21
OPVVAY4,OPD DR VISITS-VA/CHAMPVA AMT-FAC 22
OPVWCPY1,OPD DR VISITS-WORKERS COMP AMT-FAC 19
OPVWCPY2,OPD DR VISITS-WORKERS COMP AMT-FAC 20
OPVWCPY3,OPD DR VISITS-WORKERS COMP AMT-FAC 21
OPVWCPY4,OPD DR VISITS-WORKERS COMP AMT-FAC 22
OTHDYSY1,MISS ANY WORK DAY TO CARE FOR OTH 19
OTHDYSY2,MISS ANY WORK DAY TO CARE FOR OTH 20
OTHDYSY3,MISS ANY WORK DAY TO CARE FOR OTH 21
OTHDYSY4,MISS ANY WORK DAY TO CARE FOR OTH 22
OTHER,OTHER PSTATS VALUES
OTHEXPY1,TOT OTHER EQUIP/SPLY (EXCL DIAB) EXP 19
OTHEXPY2,TOT OTHER EQUIP/SPLY (EXCL DIAB) EXP 20
OTHEXPY3,TOT OTHER EQUIP/SPLY (EXCL DIAB) EXP 21
OTHEXPY4,TOT OTHER EQUIP/SPLY (EXCL DIAB) EXP 22
OTHIMPY1,OTHER INCOME IMPUTATION FLAG 19
OTHIMPY2,OTHER INCOME IMPUTATION FLAG 20
OTHIMPY3,OTHER INCOME IMPUTATION FLAG 21
OTHIMPY4,OTHER INCOME IMPUTATION FLAG 22
OTHLGSPK,SPEAK OTHER LANGUAGE AT HOME
OTHMCDY1,OTHER EQUP/SUPPLIES-MEDICAID AMT 19
OTHMCDY2,OTHER EQUP/SUPPLIES-MEDICAID AMT 20
OTHMCDY3,OTHER EQUP/SUPPLIES-MEDICAID AMT 21
OTHMCDY4,OTHER EQUP/SUPPLIES-MEDICAID AMT 22
OTHMCRY1,OTHER EQUP/SUPPLIES-MEDICARE AMT 19
OTHMCRY2,OTHER EQUP/SUPPLIES-MEDICARE AMT 20
OTHMCRY3,OTHER EQUP/SUPPLIES-MEDICARE AMT 21
OTHMCRY4,OTHER EQUP/SUPPLIES-MEDICARE AMT 22
OTHNDDY1,# DAY MISSED WORK TO CARE FOR OTH 19
OTHNDDY2,# DAY MISSED WORK TO CARE FOR OTH 20
OTHNDDY3,# DAY MISSED WORK TO CARE FOR OTH 21
OTHNDDY4,# DAY MISSED WORK TO CARE FOR OTH 22
OTHOFDY1,OTHER EQUP/SUPPLIES-OTHR FEDRL AMT 19
OTHOFDY2,OTHER EQUP/SUPPLIES-OTHR FEDRL AMT 20
OTHOFDY3,OTHER EQUP/SUPPLIES-OTHR FEDRL AMT 21
OTHOFDY4,OTHER EQUP/SUPPLIES-OTHR FEDRL AMT 22
OTHOSRY1,OTH EQUP/SUPLY -OT UNCLASS SRCE AMT 19
OTHOSRY2,OTH EQUP/SUPLY -OT UNCLASS SRCE AMT 20
OTHOSRY3,OTH EQUP/SUPLY -OT UNCLASS SRCE AMT 21
OTHOSRY4,OTH EQUP/SUPLY -OT UNCLASS SRCE AMT 22
OTHOTHY1,OTHER EQUP/SUPPLY -OTH COMBINED AMT 19
OTHOTHY2,OTHER EQUP/SUPPLY -OTH COMBINED AMT 20
OTHOTHY3,OTHER EQUP/SUPPLY -OTH COMBINED AMT 21
OTHOTHY4,OTHER EQUP/SUPPLY -OTH COMBINED AMT 22
OTHPRVY1,OTHER EQUP/SUPPLIES-PRIV INS AMT 19
OTHPRVY2,OTHER EQUP/SUPPLIES-PRIV INS AMT 20
OTHPRVY3,OTHER EQUP/SUPPLIES-PRIV INS AMT 21
OTHPRVY4,OTHER EQUP/SUPPLIES-PRIV INS AMT 22
OTHPTRY1,OTHER EQUP/SUPPLY -PRV & TRI AMT 19
OTHPTRY2,OTHER EQUP/SUPPLY -PRV & TRI AMT 20
OTHPTRY3,OTHER EQUP/SUPPLY -PRV & TRI AMT 21
OTHPTRY4,OTHER EQUP/SUPPLY -PRV & TRI AMT 22
OTHRCP2,IS PROVIDER SOME OTHER RACE-R2
OTHRCP4,IS PROVIDER SOME OTHER RACE-R4
OTHRCP6,IS PROVIDER SOME OTHER RACE-R6
OTHRCP8,IS PROVIDER SOME OTHER RACE-R8
OTHRPY1X,PERSON'S OTHER INCOME 19
OTHRPY2X,PERSON'S OTHER INCOME 20
OTHRPY3X,PERSON'S OTHER INCOME 21
OTHRPY4X,PERSON'S OTHER INCOME 22
OTHSLFY1,OTHER EQUP/SUPPLIES -SELF/FAM AMT 19
OTHSLFY2,OTHER EQUP/SUPPLIES -SELF/FAM AMT 20
OTHSLFY3,OTHER EQUP/SUPPLIES -SELF/FAM AMT 21
OTHSLFY4,OTHER EQUP/SUPPLIES -SELF/FAM AMT 22
