Variable,Description
S8GYMTP,S8 F1D2 # GYM/HEALTH TEACHER-PART
S8SPEDF,S8 F1E1 # SPECIAL ED TCHR-FULL
S8SPEDP,S8 F1E2 # SPECIAL ED TCHR-PART
S8PARAF,S8 F1F1 # PARAPROFESSIONALS-FULL
S8PARAP,S8 F1F2 # PARAPROFESSIONALS-PART
S8GIFTYN,S8 F2A GIFTED/TALENTED TCHR Y/N
S8RDTCYN,S8 F2B READING TCHR/SPECIAL/INTV Y/N
S8MATHYN,S8 F2C MATH TCHR/SPECIAL/INTV Y/N
S8NURSYN,S8 F2D SCH NURSE HEALTH PROF Y/N
S8PSYCYN,S8 F2E SCH PSYCH/SOCIAL WORKER Y/N
S8GDCOYN,S8 F2F GUIDANCE COUNSELOR Y/N
S8LIBRYN,S8 F2G LIBRARIANS Y/N
S8CTECYN,S8 F2H COMPUTER/TECH TCHR/STAFF Y/N
S8PSMRED,S8 F3A STAFF TRAIN TEACH READING EFFECT
S8PSMMTH,S8 F3B STAFF TRAIN TEACH MATH EFFECT
S8PSMBHV,S8 F3C STAFF TRAIN BEHAVIORAL SUPPORT
S8PSMMDT,S8 F3D STAFF SUPPORT COLLECT/MANAGE DATA
S8PSMUDT,S8 F3E STAFF SUPPORT INTERPRET/USE DATA
S8TEBEGN,S8 F4A # NEW TEACHER SINCE OCT 1 2014
S8TELEFT,S8 F4B # TEACHERS LEFT SINCE OCT 1 2014
S8MN4ITS,S8 F5A MONEY INCEN IMPROVE STATE TEST
S8MN4TSG,S8 F5B MONEY INCEN REACH ST TEST GOALS
S8PRINFL,S8 F6 PRINCIPAL FILLED OUT PREV SECTIONS
S8RYYEMP,S8 F8A # OF YRS RESPONDENT AT SCHOOL
S8RMMEMP,S8 F8B # OF MNTHS RESP AT SCHOOL
S8GENDER,S8 G1 GENDER OF SCHOOL ADMINISTRATOR
S8BRTHYR,S8 G2 YEAR SCHL ADMIN WAS BORN
S8HISP,S8 G3 SCHL ADMIN IS HISP/LAT (ANY RACE)
S8AMINAN,S8 G4 SCHL ADMIN IS AMER IND/ALASKA NAT
S8ASIAN,S8 G4 SCHL ADMIN IS ASIAN
S8BLACK,S8 G4 SCHL ADMIN IS BLACK/AFRICAN AMER
S8HAWPI,S8 G4 SCL ADMIN IS NAT HAWAIIAN/PAC ISL
S8WHITE,S8 G4 SCHL ADMIN IS WHITE
S8YSTCH,S8 G5A NUMBER OF YRS TEACHING
S8TOTPRI,S8 G5B NUMBER OF YRS AS SCHL ADMIN
S8PRINHR,S8 G5C NUMBER YRS A SCHL ADMIN HERE
S8UNIVER,S8 G6A TRAIN AT TRADITNL UNIV/CERT PROG
S8DISTPR,S8 G6B DISTRICT-BASED TRAINING PROG
S8CITYPR,S8 G6C CITY-BASED TRAINING PROG
S8STPROG,S8 G6D STATE-BASED TRAINING PROG
S8NATNON,S8 G6E NATIONAL NON-PROFIT TRAINING
S8OTHSCH,S8 G6F ANOTHER SCHOOL ADMIN PROG
S8EDLVL,S8 G7 HIGHEST LEVEL OF EDUCATION
S8BSERED,S8 G8A FIELD OF STUDY-EARLY CHILD ED
S8BSELEM,S8 G8B FIELD OF STUDY-ELEMENTARY ED
S8BSEDAD,S8 G8C FIELD OF STUDY-ED ADMIN/MANAGE
S8BSSPED,S8 G8D FIELD OF STUDY-SPECIAL ED
S8BSOTHR,S8 G8E FIELD OF STUDY-OTHER ED MAJOR
S8BSNOED,S8 G8F FIELD OF STUDY-NON-ED MAJOR
S8KNWNME,S8 G9 ESTIMATE PERCENT OF NAMES KNOWN
S8SOL2NS,S8 G10 SPEAK OTH LANG TO NON-ENGL STDNT
S8SOL2NF,S8 G11 SPEAK OTH LANG TO NON-ENGL FAM
S8SOL2NO,S8 G12 DO NOT SPEAK OTH LANG TO EITHER
S8SOLSPN,S8 G13 OTHER LANGUAGE -SPANISH
S8SOVTNM,S8 G13 OTHER LANGUAGE -VIETNAMESE
S8SOCHIN,S8 G13 OTHER LANGUAGE -CHINESE
S8SOJAPN,S8 G13 OTHER LANGUAGE -JAPANESE
S8SOKORN,S8 G13 OTHER LANGUAGE -KOREAN
S8SOFILP,S8 G13 OTHER LANGUAGE -FILIPINO
S8SOARAB,S8 G13 OTHER LANGUAGE -ARABIC
S8SOOTHR,S8 G13 OTHER LANGUAGE -OTHER
S8COMPMM,S8 G14 DATE COMPLETED - MONTH
S8COMPDD,S8 G14 DATE COMPLETED - DAY
S8COMPYY,S8 G14 DATE COMPLETED - YEAR
S9NUMDAY,S9 A1 NUMBER OF INSTRUCTIONAL DAYS
S9NUM5TH,S9 A2A # ENROLLED IN 5TH GRADE
S9ANUMCH,S9 A2B # ENROLLED AROUND OCTOBER 1 2015
S9BNUMCH,S9 A2C # ENROLLED SINCE OCTOBER 1 2015
S9CNUMCH,S9 A2D # LEFT SINCE OCT 1 2015
S9ADA,S9 A3A % AVERAGE DAILY ATTENDANCE FOR YR
S9ADANUM,S9 A3B AVERAGE NUMBER ATTENDING DAILY
S9ADAFLG,S9 A3B ADA REPORTED AS NUMBER OR PERCENT
S9CHLDNM,S9 A4 # OF CHILDREN SITE ACCOMMODATES
S9UNGRAD,S9 A5 GRADE LEVEL-UNGRADED
S9PRKNDR,S9 A5 GRADE LEVEL-PREKINDERGARTEN
S9TRANSK,S9 A5 GRADE LEVEL-TRANSITIONAL K
S9KINDER,S9 A5 GRADE LEVEL-KINDERGARTEN
S9PRE1,S9 A5 GRADE LEVEL-PREFIRST/TRANS 1ST
S9GRADE1,S9 A5 GRADE LEVEL-FIRST GRADE
S9SECOND,S9 A5 GRADE LEVEL-SECOND GRADE
S9THIRD,S9 A5 GRADE LEVEL-THIRD GRADE
S9FOURTH,S9 A5 GRADE LEVEL-FOURTH GRADE
S9FIFTH,S9 A5 GRADE LEVEL-FIFTH GRADE
S9SIXTH,S9 A5 GRADE LEVEL-SIXTH GRADE
S97TH,S9 A5 GRADE LEVEL-SEVENTH GRADE
S98TH,S9 A5 GRADE LEVEL-EIGHTH GRADE
S9NINTH,S9 A5 GRADE LEVEL-NINTH GRADE
S9TENTH,S9 A5 GRADE LEVEL-TENTH GRADE
S911TH,S9 A5 GRADE LEVEL-ELEVENTH GRADE
S912TH,S9 A5 GRADE LEVEL-TWELFTH GRADE
S9REGPSK,S9 A6 REGULAR PUBLIC SCHOOL
S9MAGSKL,S9 A6 PUBLIC MAGNET SCHOOL
S9CHRSKL,S9 A6 CHARTER SCHOOL
S9CATHOL,S9 A6 CATHOLIC SCHOOL
S9DIOCSK,S9 A6 CATHOLIC SCHOOL - DIOCESAN
S9PARSKL,S9 A6 CATHOLIC SCHOOL - PARISH
S9PRVORS,S9 A6 CATHOLIC SCHOOL - PRIVATE ORDER
S9OTHREL,S9 A6 PRIVATE SCHOOL RELIG - NOT CATH
S9OTNAIS,S9 A6 PRIVATE SCHOOL NAIS - NOT RELG
S9OTHRNO,"S9 A6 OTHER PRVT, NO RELG OR NAIS"
S9EARCHC,S9 A6 EARLY CHILDHOOD CENTER
S9SPDSCH,S9 A6 SPECIAL ED SCHOOL
S9YROUND,S9 A6 YEAR-ROUND SCHOOL
S9BIESCH,S9 A6 BUREAU OF INDIAN EDUCATION (BIE)
S9YCHART,S9 A7 YR BECAME CHARTER SCHOOL
S9CHARPN,S9 A8 IS CHARTER PROFIT OR NONPROF
S9HISPNM,S9 A9A # HISPANIC/LATINO
S9HISPPT,S9 A9A % HISPANIC/LATINO
S9HISPFL,S9 A9A RPTD AS # OR % (HISP STUDENTS)
S9AIANNM,S9 A9B # AMER IND/ALASKA NAT
S9AIANPT,S9 A9B % AMER IND/ALASKA NAT
S9AIANFL,S9 A9B RPTD AS # OR % (AM IND STUDENTS)
S9ASIANM,S9 A9C # ASIAN
S9ASIAPT,S9 A9C % ASIAN
S9ASIAFL,S9 A9C RPTD AS # OR % (ASIAN STUDENTS)
S9BLACNM,S9 A9D # BLACK/AFRICAN AMERICAN
S9BLACPT,S9 A9D % BLACK/AFRICAN AMERICAN
S9BLACFL,S9 A9D RPTD AS # OR % (BLACK STUDENTS)
S9HAWPNM,S9 A9E # HAWAIIAN/PAC ISL
S9HAWPPT,S9 A9E % HAWAIIAN/PAC ISL
S9HAWPFL,S9 A9E RPTD AS # OR % (HAWAIIAN STUDENTS)
S9WHITNM,S9 A9F # WHITE
S9WHITPT,S9 A9F % WHITE
S9WHITFL,S9 A9F RPTD AS # OR % (WHITE STUDENTS)
S9MULTNM,S9 A9G # TWO OR MORE RACE
S9MULTPT,S9 A9G % TWO OR MORE RACE
S9MULTFL,S9 A9G RPTD AS # OR % (2 OR + RACES STUDENTS)
S9TOTENR,S9 A9H RPTD TOTAL SCHOOL ENROLLMENT
S9SCHPMC,"S9 A10 SCH IS PRIVATE, MAGNET OR CHARTER"
S9OTNEED,S9 A11A PERCENT SENT W/SPECIAL NEED
S9OTNEEDDK,S9 A11A PERCENT SENT W/SPECIAL NEED-DK
S9PTRAYP,S9 A11B PCT PREV SCH NOT MEET AYP
S9PTRAYPDK,S9 A11B PCT PREV SCH NOT MEET AYP-DK
S9PUBCHO,S9 A11C PCT ATTEND UNDER PUB SCH CHOICE
S9PUBCHODK,S9 A11C PCT ATTD UNDER PUB SCH CHOICE-DK
S9NGHBOR,S9 A12 PERCENT FROM NEIGHBORHOOD
S9PCTFLN_I,S9 A13 PERCENT ELG FOR FREE/RED LUNCH (IMPUTED)
IFS9PCTFLN,S9 IMPUTATION FLAG FOR S9PCTFLN
S9B4SCH,S9 B1A OFFER BEFORE-SCHOOL CARE
S9AFTSCH,S9 B1B OFFER AFTER-SCHOOL CARE
S9OFHEAR,S9 B1C OFFER HEARING SCREENING
S9OFFVIS,S9 B1D OFFER VISION SCREENING
S9PRNTNG,S9 B2A OFFER PARENT ED PROGRAMS
S9ADLTLT,S9 B2B OFFER ADULT LITERACY OR BASIC ED
S9FMILIT,S9 B2C OFFER FAMILY LITERACY PROGRAM
S9SCISRV,S9 B2D OFFER HEALTH/SOCIAL SERVICE
S9ORIENT,S9 B2E OFFER ORIENTATION PROGRAMS
S9MTGCAR,S9 B2F OFFER CHILD CARE FOR MTGS/EVENTS
S9OFFESL,S9 B2G OFFER PARENTS PROG TO LEARN ENG
S9PTAMT,S9 B3A FREQ PTA/PTO MEETINGS
S9RPTCRD,S9 B3B FREQ OF REPORT CARDS
S9STTEST,S9 B3C FREQ OF INFO ON TEST SENT HOME
S9PTCONF,S9 B3D FREQ OF PARENT-TCHR CONFERENCE
S9INVITE,S9 B3E FREQ OF PERFORMANCES FOR PARENTS
S9CLASPR,S9 B3F FREQ OF CLASSROOM PROGRAMS
S9ELECOM,S9 B4A USED ELECTRONIC COMMUNICATION
S9NOECOM,S9 B4B USED NON-ELECTRONIC COMMUNICATION
S9OWOPAS,S9 B5 USED WEBSITE W/O PASSWORD
S9OWPASS,S9 B6 USED WEBSITE W/ PASSWORD
S9OHMWK,S9 B7A WEBSITE INCLUDING HOMEWORK
S9OPREPT,S9 B7B WEBSITE INCLUDING PROGRESS RPT
S9TNSION,S9 B8A TENSION FROM DIFFERENCES
S9DRUGS,S9 B8B PROBLEM WITH DRUGS PUBL DRINK
S9GANGS,S9 B8C PROBLEM WITH GANGS
S9VCANCY,S9 B8D PROBLEM W/VACANT BUILDINGS
S9CRIME,S9 B8E PROBLEM WITH CRIME IN AREA
S9HOODVI,S9 B8F PROBLEM W/ NEIGHBORHOOD VIOLENCE
S9WEAPON,S9 B9A CHILDREN W/WEAPONS IN SCHOOL
S9THEFT,S9 B9B HOW OFTEN THEFT PROBLEM
S9CONFLC,S9 B9C HOW OFTEN PHYSICAL CONFLICT PROB
S9ALCOHL,S9 B9D HOW OFTEN ALCOHOL USE PROBLEM
S9DRGFRQ,S9 B9E HOW OFTEN ILLEGAL DRUG PROB
S9VANDAL,S9 B9F HOW OFTEN VANDALISM PROBLEM
S9BULLY,S9 B9G HOW OFTEN BULLYING PROBLEM
S9DISORD,S9 B9H HOW OFTEN CLASSRM DISORD PROB
S9CUTCLS,S9 B9I HOW OFTEN CLASS CUT PROB
S9SECUAM,"S9 B10A SCHOOL SECURITY GUARDS, UNARMED"
S9SECARM,"S9 B10B SCHOOL SECURITY GUARDS, ARMED"
S9DETECT,S9 B10C SCHOOL METAL DETECTORS
S9LOCKDR,S9 B10D SCHOOL LOCKED DOORS
S9VISIGN,S9 B10E SCHOOL VISITOR SIGN IN
S9INTCOM,S9 B10F SCHOOL INTERCOM IN CLASSROOMS
S9SAFEOT,S9 B10G SCHOOL OTHER SAFETY MEASURE
S9CAMVID,S9 B10GA OTHER-SCHOOL CAMERAS / VIDEO
S9BCKGRD,S9 B10GB OTHER-SCHOOL BACKGROUND CHECKS
S9AIDVOL,"S9 B10GC OTHER-AIDES,VOLUNTRS,PARENT GRPS"
S9TARDY,S9 B11A PROBLEM WITH STUDENT TARDINESS
S9STABNT,S9 B11B PROBLEM WITH STUDENT ABSENTEEISM
S9AGGBEH,S9 B11C PROBLEM W/AGGRESS/DISRUPT BEHAVR
S9ABSENT,S9 B11D PROBLEM W/TEACHERS ABSENT
S9TRNOVR,S9 B11E PROBLEM W/TEACHER TURNOVER
S9OVRCRD,S9 B11F PROBLEM WITH OVERCROWDING
S9FUNDDC,S9 B12A FUNDING LEVELS DECREASED
S9IENRLIN,S9 B12B ENROLLMENT INCREASED
S9IENRLDC,S9 B12C ENROLLMENT DECREASED
S9CFREEL,S9 B12D NUM RECV FREE RP LUNCH INCREASED
S9MOBINC,S9 B12E STUDENT MOBILITY INCREASED
S9TCHRED,S9 B12F REDUCTION IN TEACHING STAFF
S9CCLSIN,S9 B12G CLASS SIZES INCREASED
S9CCLSDE,S9 B12H CLASS SIZES DECREASED
S9CSALIN,S9 B12I SALARIES INCREASED
S9CSALDE,S9 B12J SALARIES DECREASED
S9CESLIN,S9 B12K NUMBER OF ELL INCREASED
S9CSLYFZ,S9 B13 SALARIES FROZEN
S9CAAREA,S9 B14 CHANGE IN ATTENDANCE AREA
S9POLICY,S9 C1A FORMAL RETENTION POLICY
S9EACHGR,S9 C1B RETAINED > THAN ONCE EACH GRADE
S9NMRET4,S9 C2 NUMBER RETAINED GRADE4
S9NRT4NA,S9 C2 NUMBER RETAINED GRADE4 NA
S9NMRET5,S9 C3 NUMBER RETAINED GRADE5
S9NRT5NA,S9 C3 NUMBER RETAINED GRADE5 NA
S9PSTBEH,S9 C4 POSITIVE BEHAVIOR INTERV/SUPPORT
S9REDTGT,S9 C5A READ - CRITERIA FOR AT RISK
S9REDNED,S9 C5B USE TEST TO SEE IF READ MEET NEED
S9MTHTGT,S9 C5C MATH - CRITERIA FOR AT RISK
S9MTHNED,S9 C5D USE TEST TO SEE IF MATH MEET NEED
S9RTLUSE,S9 C6 RESPONSE TO INTERVENTION USED
S9RTLMTH,S9 C7A RTI IMPLEMENTED IN MATH
S9RTLRED,S9 C7B RTI IMPLEMENTED IN READING
S9RTLRIT,S9 C7C RTI IMPLEMENTED IN WRITING
S9RTLSOC,S9 C7D RTI IMPLMNTD BEH/SOC SKILLS
S9COMCOR,S9 C8 IMPLEMENT COMMON CORE STATE STAN
S9CCREAD,S9 C9A COMMON CORE IMPLMNT IN READING
S9CCMATH,S9 C9B COMMON CORE IMPLMNT IN MATH
S9WHENCC,S9 C10 BEGIN IMPLEMENTING COMMON CORE
S9ENG2ND,S9 D1 ANY NONENG LANG SPOKEN IN HOMES
S9TOTELL,S9 D2 PCT OF STUDENTS WHO ARE ELL
S9TOFITH,S9 D3 PCT OF 5TH GRADERS WHO ARE ELL
S9TRANSL,S9 D4A TRANSLATORS FOR LM/LEP PARENTS
S9TRNWRT,S9 D4B WRITTEN TRANSLN FOR LM/LEP FAMS
S9HOMVST,S9 D4C HOME VISIT TO LM-LEP FAMILIES
S9NEIEPY,S9 D5 NEW EVAL FOR IEP THIS YEAR
S9NEEIEP,S9 D6 NEW EVAL ELIGIBLE FOR IEP
S9ELIQDS,S9 D7A DISABIL ELIGIBIL IQ DISCREPANCY
S9ELRTL,S9 D7B DISABIL ELIGIBIL RTI MODEL
S9SPDPCT,S9 D8A1 % STUDENTS IN SPECIAL ED 5TH GR
S9SPDNO,S9 D8A2 SPEC ED NOT OFFERED IN 5TH GRADE
S9SPDNOG,S9 D8A3 SPEC ED NOT OFFERED AT SCHOOL
S9504STU,S9 D8B1 % STUDENTS W/ 504 PLAN 5TH GRADE
S9504NO,S9 D8B2 504 PLAN  NOT OFFERED IN 5TH GR
S9504NOG,S9 D8B3 504 PLAN  NOT OFFERED AT SCHOOL
S9RDIPCT,S9 D8C1 % STUDNT GETTING INSTRUCTION RDG
S9RDINO,S9 D8C2 RDG INSTRUCTION NOT OFFERED IN 5
S9RDINOG,S9 D8C3 RDG INSTRUCT NOT OFFERED AT SCH
S9MTIPCT,S9 D8D1 % STUDNT GETTING INSTRUCTION MTH
S9MTINO,S9 D8D2 MTH INSTRUCTION NOT OFFERED IN 5
S9MTINOG,S9 D8D3 MTH INSTRUCT NOT OFFERED AT SCH
S9GIFPCT,S9 D8E1 % STUDENTS IN G/T PROGRAM 5TH GR
S9GIFNO,S9 D8E2 GIFTED-TALENTED NOT OFFERED IN 5
S9GIFNOG,S9 D8E3 GIFTED-TALENT NOT OFFERED AT SCH
S9WHRIEP,S9 D9 IEP STUDENTS SERVED LOCATION
S9PRVSCH,S9 E0 SCHOOL CHECK BOX
S9TT1,S9 E1 RECEIVED TITLE 1 FUNDS
S9TT1TA,S9 E2 TITLE 1 TARGET ASST OR SCHOOLWIDE
S9RECTT3,S9 E3 DID SCHOOL RECEIVE TITLE 3 FUNDING
S9MKEAYP,S9 E4 DID SCHOOL MAKE AYP 2014-2015
S9AYPIMP,S9 E5 SCHOOL IDENTIFIED FOR AYP IMPROVE
S9RGTCHF,S9 F1A1 # REG CLASSROOM TCHR-FULL
S9RGTCHP,S9 F1A2 # REG CLASSROOM TCHR-PART
S9ESLF,S9 F1B1 # ESL/BILINGUAL TCHR-FULL
S9ESLP,S9 F1B2 # ESL/BILINGUAL TCHR-PART
S9ARTSTF,S9 F1C1 # DRAMA MUSIC ART TCHR-FULL
S9ARTSTP,S9 F1C2 # DRAMA MUSIC ART TCHR-PART
S9GYMTF,S9 F1D1 # GYM/HEALTH TEACHER-FULL
S9GYMTP,S9 F1D2 # GYM/HEALTH TEACHER-PART
S9SPEDF,S9 F1E1 # SPECIAL ED TCHR-FULL
S9SPEDP,S9 F1E2 # SPECIAL ED TCHR-PART
S9PARAF,S9 F1F1 # PARAPROFESSIONALS-FULL
S9PARAP,S9 F1F2 # PARAPROFESSIONALS-PART
S9GIFTYN,S9 F2A GIFTED/TALENTED TCHR Y/N
S9RDTCYN,S9 F2B READING TCHR/SPECIAL/INTV Y/N
S9MATHYN,S9 F2C MATH TCHR/SPECIAL/INTV Y/N
S9NURSYN,S9 F2D SCH NURSE HEALTH PROF Y/N
S9PSYCYN,S9 F2E SCH PSYCH/SOCIAL WORKER Y/N
S9GDCOYN,S9 F2F GUIDANCE COUNSELOR Y/N
S9LIBRYN,S9 F2G LIBRARIANS Y/N
S9CTECYN,S9 F2H COMPUTER/TECH TCHR/STAFF Y/N
S9PSMRED,S9 F3A STAFF TRAIN TEACH READING EFFECT
S9PSMMTH,S9 F3B STAFF TRAIN TEACH MATH EFFECT
S9PSMBHV,S9 F3C STAFF TRAIN BEHAVIORAL SUPPORT
S9PSMMDT,S9 F3D STAFF SUPPORT COLLECT/MANAGE DATA
S9PSMUDT,S9 F3E STAFF SUPPORT INTERPRET/USE DATA
S9TEBEGN,S9 F4A # NEW TEACHER SINCE OCT 1 2015
S9TELEFT,S9 F4B # TEACHERS LEFT SINCE OCT 1 2015
S9HISPN2,S9 F5A # HISPANIC/LAT TCHRS (ANY RACE)
S9HISPP2,S9 F5A % HISPANIC/LAT TCHRS (ANY RACE)
S9HISPF2,S9 F5A RPTD AS # OR % (HISP/LAT TCHRS)
S9AIANN2,S9 F5B # AMER IND/ALASKA NAT TEACHERS
S9AIANP2,S9 F5B % AMER IND/ALASKA NAT TEACHERS
S9AIANF2,S9 F5B RPTD AS # OR % (AM IN/AL NAT TCH)
S9ASIAN2,S9 F5C # ASIAN TEACHERS
S9ASIAP2,S9 F5C % ASIAN TEACHERS
S9ASIAF2,S9 F5C RPTD AS # OR % (ASIAN TEACHERS)
S9BLACN2,S9 F5D # BLACK TEACHERS
S9BLACP2,S9 F5D % BLACK TEACHERS
S9BLACF2,S9 F5D RPTD AS # OR % (BLACK TEACHERS)
S9HAWPN2,S9 F5E # HAWAIIAN TEACHERS
S9HAWPP2,S9 F5E % HAWAIIAN TEACHERS
S9HAWPF2,S9 F5E RPTD AS # OR % (HAWAIIAN TEACHRS)
S9WHITN2,S9 F5F # WHITE TEACHERS
S9WHITP2,S9 F5F % WHITE TEACHERS
S9WHITF2,S9 F5F RPTD AS # OR % (WHITE TEACHERS)
S9MULTN2,S9 F5G # 2+ RACE TEACHERS
S9MULTP2,S9 F5G % 2+ RACE TEACHERS
S9MULTF2,S9 F5G RPTD AS # OR % (2+ RACE TEACHERS)
S9NUMTOT,S9 F5H TOTAL # OF TEACHERS
S9MN4ITS,S9 F6A MONEY INCEN IMPROVE STATE TEST
S9MN4TSG,S9 F6B MONEY INCEN REACH ST TEST GOALS
S9PRINFL,S9 F7 PRINCIPAL FILLED OUT PREV SECTIONS
S9RYYEMP,S9 F9 # OF YRS RESPONDENT AT SCHOOL
S9RMMEMP,S9 F9 # OF MNTHS RESP AT SCHOOL
S9GENDER,S9 G1 GENDER OF SCHOOL ADMINISTRATOR
S9BRTHYR,S9 G2 YEAR SCHL ADMIN WAS BORN
S9HISP,S9 G3 SCHL ADMIN IS HISP/LAT (ANY RACE)
S9AMINAN,S9 G4 SCHL ADMIN IS AMER IND/ALASKA NAT
S9ASIAN,S9 G4 SCHL ADMIN IS ASIAN
S9BLACK,S9 G4 SCHL ADMIN IS BLACK/AFRICAN AMER
S9HAWPI,S9 G4 SCL ADMIN IS NAT HAWAIIAN/PAC ISL
S9WHITE,S9 G4 SCHL ADMIN IS WHITE
S9YSTCH,S9 G5A NUMBER OF YRS TEACHING
S9TOTPRI,S9 G5B NUMBER OF YRS AS SCHL ADMIN
S9PRINHR,S9 G5C NUMBER YRS A SCHL ADMIN HERE
S9UNIVER,S9 G6A TRAIN AT TRADITNL UNIV/CERT PROG
S9DISTPR,S9 G6B DISTRICT-BASED TRAINING PROG
S9CITYPR,S9 G6C CITY-BASED TRAINING PROG
S9STPROG,S9 G6D STATE-BASED TRAINING PROG
S9NATNON,S9 G6E NATIONAL NON-PROFIT TRAINING
S9OTHSCH,S9 G6F ANOTHER SCHOOL ADMIN PROG
S9EDLVL,S9 G7 HIGHEST LEVEL OF EDUCATION
S9BSERED,S9 G8A FIELD OF STUDY-EARLY CHILD ED
S9BSELEM,S9 G8B FIELD OF STUDY-ELEMENTARY ED
S9BSEDAD,S9 G8C FIELD OF STUDY-ED ADMIN/MANAGE
S9BSSPED,S9 G8D FIELD OF STUDY-SPECIAL ED
S9BSOTHR,S9 G8E FIELD OF STUDY-OTHER ED MAJOR
S9BSNOED,S9 G8F FIELD OF STUDY-NON-ED MAJOR
S9KNWNME,S9 G9 ESTIMATE PERCENT OF NAMES KNOWN
S9SOL2NS,S9 G10 SPEAK OTH LANG TO NON-ENGL STDNT
S9SOL2NF,S9 G11 SPEAK OTH LANG TO NON-ENGL FAM
S9SOL2NO,S9 G12 DO NOT SPEAK OTH LANG TO EITHER
S9SOLSPN,S9 G13 OTHER LANGUAGE -SPANISH
S9SOVTNM,S9 G13 OTHER LANGUAGE -VIETNAMESE
S9SOCHIN,S9 G13 OTHER LANGUAGE -CHINESE
S9SOJAPN,S9 G13 OTHER LANGUAGE -JAPANESE
S9SOKORN,S9 G13 OTHER LANGUAGE -KOREAN
S9SOFILP,S9 G13 OTHER LANGUAGE -FILIPINO
S9SOARAB,S9 G13 OTHER LANGUAGE -ARABIC
S9SOOTHR,S9 G13 OTHER LANGUAGE -OTHER
S9COMPMM,S9 G14 DATE COMPLETED - MONTH
S9COMPDD,S9 G14 DATE COMPLETED - DAY
S9COMPYY,S9 G14 DATE COMPLETED - YEAR
D2GENDER,D2 Q1 TEACHER'S GENDER
D2YRBORN,D2 Q2 TEACHER'S YEAR OF BIRTH
D2HISP,D2 Q3 HISPANIC/LATINO (ANY RACE)
D2AMINAN,D2 Q4A AMER IND/ALASKA NAT
D2ASIAN,D2 Q4B ASIAN
D2BLACK,D2 Q4C BLACK/AFRICAN AMERICAN
D2HAWPI,D2 Q4D NAT HAWAIIAN/PAC ISL
D2WHITE,D2 Q4E WHITE
D2HGHSTD,D2 Q5 HIGHEST ED LEVEL TEACHER ACHIEVED
D2HGHPAR,D2 Q6 HIGHEST ED LEVEL PARENTS ACHIEVED
D2SCHLYR,D2 Q7 YEARS AT THIS SCHOOL
D2SPLYRS,D2 Q8 YEARS WITH SPECIAL ED STUDENTS
D2YRWKID,D2 Q9 YEARS ANYWHERE WITH STUDENTS
D2EMRGN,D2 Q10A EMERGENCY CREDENTIAL
D2PRVSN,D2 Q10B PROVISIONAL/TEMP CREDENTIAL
D2DISSPE,D2 Q10C DISABILITY-SPECIFIC CREDENTIAL
D2SPED,D2 Q10D SPEC ED CRED MORE THAN 1 DISAB
D2GNED,D2 Q10E GENERAL EDUCATION CREDENTIAL
D2SPCH,D2 Q10F SPEECH/LANGUAGE LICENSE/CERT
D2PHYST,D2 Q10G PHYSICAL THERAPY LICENSE/CERT
D2OCCPT,D2 Q10H OCCUPATIONAL THERAP LICENSE/CERT
D2SOCLCS,D2 Q10I SOCIAL WORK LICENSE/CERT
D2SCPSYL,D2 Q10J SCHOOL PSYCHOLOGY LICENSE/CERT
D2CLPSYL,D2 Q10K CLINICAL PSYCHOLOGY LICENSE/CERT
D2CLNCMP,D2 Q10L CERT OF CLINICAL COMPETENCE
D2OTHPRF,D2 Q10M OTHER PROFESSIONAL LICENSE
D2NATEXM,D2 Q11 TAKEN EXAM FOR NATIONAL BOARD
D2EARLY,D2 Q12A EARLY CHILDHOOD ED COURSE
D2ERLSPE,D2 Q12B EARLY CHDHD SPECIAL ED COURSE
D2ELEM,D2 Q12C ELEMENTARY ED COURSE
D2CHDDEV,D2 Q12D CHILD DEVELOPMENT COURSE
D2ESL,D2 Q12E ESL/TEACHING ELL COURSE
D2SPECED,D2 Q12F GEN SPECIAL ED COURSE
D2LRNDIS,D2 Q12G LEARNING DISABILITIES COURSE
D2INTDIS,D2 Q12H INTELLECTUAL DISABILITY COURSE
D2ORTHPD,D2 Q12I ORTHOPEDIC IMPAIRMNTS COURSE
D2EMTNL,D2 Q12J SERIOUS EMOT DISTURBANCE COURSE
D2DEAF,D2 Q12K DEAFNESS/HEARING COURSE
D2BLIND,D2 Q12L BLINDNESS/VISION COURSE
D2COMDIS,D2 Q12M COMMNCTN DISORDERS COURSE
D2INFNT,D2 Q12N DISABLD INFANTS/TODLRS COURSE
D2PHYSTH,D2 Q12O PHYSICAL THERAPY COURSE
D2OCCTH,D2 Q12P OCCUPATIONAL THERAPY COURSE
D2SCHPSY,D2 Q12Q SCHOOL PSYCHOLOGY COURSE
D2CLSMGT,D2 Q12R CLASSROOM MANAGEMENT
D2RSPINT,D2 Q13A RESPONSE TO INTERVENTION COURSES
D2INTSRV,D2 Q13B COURSE COVER EARLY INTERVENE SVC
D2CRPOS,D2 Q14 CURRENT POSITION IN SCHOOL
D2ASSIGN,D2 Q15 TEACHER'S MAIN ASSIGNMENT
D2GENED,D2 Q16A WORK IN GENERAL ED ROOM
D2SPEDRM,D2 Q16B WORK IN A SPECIAL ED ROOM
D2NCLSS,D2 Q16C WORK IN NON-CLASSROOM SPACE
D2OTHRM,D2 Q16D WORK IN OTHER LOCATION
