Variable,Description
OHRTDXY3,OTHER HEART DISEASE DIAG (>17) 20
OHRTDXY4,OTHER HEART DISEASE DIAG (>17) 21
OHRTTPY1,TYPE OF OTHER HEART DISEASE (>17) 18
OHRTTPY2,TYPE OF OTHER HEART DISEASE (>17) 19
OHRTTPY3,TYPE OF OTHER HEART DISEASE (>17) 20
OHRTTPY4,TYPE OF OTHER HEART DISEASE (>17) 21
OPDEXPY1,TOTAL OUTPATIENT PROVIDER EXP 18
OPDEXPY2,TOTAL OUTPATIENT PROVIDER EXP 19
OPDEXPY3,TOTAL OUTPATIENT PROVIDER EXP 20
OPDEXPY4,TOTAL OUTPATIENT PROVIDER EXP 21
OPDMCDY1,ALL OPD VISITS-MEDICAID AMT -DR 18
OPDMCDY2,ALL OPD VISITS-MEDICAID AMT -DR 19
OPDMCDY3,ALL OPD VISITS-MEDICAID AMT -DR 20
OPDMCDY4,ALL OPD VISITS-MEDICAID AMT -DR 21
OPDMCRY1,ALL OPD VISITS-MEDICARE AMT -DR 18
OPDMCRY2,ALL OPD VISITS-MEDICARE AMT -DR 19
OPDMCRY3,ALL OPD VISITS-MEDICARE AMT -DR 20
OPDMCRY4,ALL OPD VISITS-MEDICARE AMT -DR 21
OPDOFDY1,ALL OPD VISITS-OTHER FED AMT-DR 18
OPDOFDY2,ALL OPD VISITS-OTHER FED AMT-DR 19
OPDOFDY3,ALL OPD VISITS-OTHER FED AMT-DR 20
OPDOFDY4,ALL OPD VISITS-OTHER FED AMT-DR 21
OPDOPRY1,ALL OPD VISITS - OTH PRIVATE AMT-DR 18
OPDOPUY1,ALL OPD VISITS-OTH PUBLIC AMT-DR 18
OPDOSRY1,ALL OPD VSTS-OTH UNCLASS SRCE AMT-DR 18
OPDOSRY2,ALL OPD VSTS-OTH UNCLASS SRCE AMT-DR 19
OPDOSRY3,ALL OPD VSTS-OTH UNCLASS SRCE AMT-DR 20
OPDOSRY4,ALL OPD VSTS-OTH UNCLASS SRCE AMT-DR 21
OPDOTHY1,ALL OPD VISITS -OTH COMBINED AMT-DR 18
OPDOTHY2,ALL OPD VISITS -OTH COMBINED AMT-DR 19
OPDOTHY3,ALL OPD VISITS -OTH COMBINED AMT-DR 20
OPDOTHY4,ALL OPD VISITS -OTH COMBINED AMT-DR 21
OPDPRVY1,ALL OPD VISITS-PRIV INS AMT-DR 18
OPDPRVY2,ALL OPD VISITS-PRIV INS AMT-DR 19
OPDPRVY3,ALL OPD VISITS-PRIV INS AMT-DR 20
OPDPRVY4,ALL OPD VISITS-PRIV INS AMT-DR 21
OPDPTRY1,ALL OPD VISITS -PRV & TRI AMT -DR 18
OPDPTRY2,ALL OPD VISITS -PRV & TRI AMT -DR 19
OPDPTRY3,ALL OPD VISITS -PRV & TRI AMT -DR 20
OPDPTRY4,ALL OPD VISITS -PRV & TRI AMT -DR 21
OPDRVY1,# OUTPATIENT DEPT PROVIDER VISITS 18
OPDRVY2,# OUTPATIENT DEPT PROVIDER VISITS 19
OPDRVY3,# OUTPATIENT DEPT PROVIDER VISITS 20
OPDRVY4,# OUTPATIENT DEPT PROVIDER VISITS 21
OPDSLFY1,ALL OPD VISITS-SELF/FAMILY AMT-DR 18
OPDSLFY2,ALL OPD VISITS-SELF/FAMILY AMT-DR 19
OPDSLFY3,ALL OPD VISITS-SELF/FAMILY AMT-DR 20
OPDSLFY4,ALL OPD VISITS-SELF/FAMILY AMT-DR 21
OPDSTLY1,ALL OPD VISITS-OTH ST/LOCAL AMT-DR 18
OPDSTLY2,ALL OPD VISITS-OTH ST/LOCAL AMT-DR 19
OPDSTLY3,ALL OPD VISITS-OTH ST/LOCAL AMT-DR 20
OPDSTLY4,ALL OPD VISITS-OTH ST/LOCAL AMT-DR 21
OPDTCHY1,OPD PROVIDER VISIT CHARGES - DR 18
OPDTCHY2,OPD PROVIDER VISIT CHARGES - DR 19
OPDTCHY3,OPD PROVIDER VISIT CHARGES - DR 20
OPDTCHY4,OPD PROVIDER VISIT CHARGES - DR 21
OPDTRIY1,ALL OPD VISITS-TRICARE AMT-DR 18
OPDTRIY2,ALL OPD VISITS-TRICARE AMT-DR 19
OPDTRIY3,ALL OPD VISITS-TRICARE AMT-DR 20
OPDTRIY4,ALL OPD VISITS-TRICARE AMT-DR 21
OPDVAY1,ALL OPD VISITS-VA/CHAMPVA AMT-DR 18
OPDVAY2,ALL OPD VISITS-VA/CHAMPVA AMT-DR 19
OPDVAY3,ALL OPD VISITS-VA/CHAMPVA AMT-DR 20
OPDVAY4,ALL OPD VISITS-VA/CHAMPVA AMT-DR 21
OPDWCPY1,ALL OPD VISITS-WORKERS COMP AMT-DR 18
OPDWCPY2,ALL OPD VISITS-WORKERS COMP AMT-DR 19
OPDWCPY3,ALL OPD VISITS-WORKERS COMP AMT-DR 20
OPDWCPY4,ALL OPD VISITS-WORKERS COMP AMT-DR 21
OPFEXPY1,TOTAL OUTPATIENT FACILITY EXP 18
OPFEXPY2,TOTAL OUTPATIENT FACILITY EXP 19
OPFEXPY3,TOTAL OUTPATIENT FACILITY EXP 20
OPFEXPY4,TOTAL OUTPATIENT FACILITY EXP 21
OPFMCDY1,ALL OPD VISITS-MEDICAID AMT-FAC 18
OPFMCDY2,ALL OPD VISITS-MEDICAID AMT-FAC 19
OPFMCDY3,ALL OPD VISITS-MEDICAID AMT-FAC 20
OPFMCDY4,ALL OPD VISITS-MEDICAID AMT-FAC 21
OPFMCRY1,ALL OPD VISITS-MEDICARE AMT-FAC 18
OPFMCRY2,ALL OPD VISITS-MEDICARE AMT-FAC 19
OPFMCRY3,ALL OPD VISITS-MEDICARE AMT-FAC 20
OPFMCRY4,ALL OPD VISITS-MEDICARE AMT-FAC 21
OPFOFDY1,ALL OPD VISITS-OTHER FED AMT-FAC 18
OPFOFDY2,ALL OPD VISITS-OTHER FED AMT-FAC 19
OPFOFDY3,ALL OPD VISITS-OTHER FED AMT-FAC 20
OPFOFDY4,ALL OPD VISITS-OTHER FED AMT-FAC 21
OPFOPRY1,ALL OPD VISITS - OTH PRIVATE AMT-FAC 18
OPFOPUY1,ALL OPD VISITS - OTH PUBLIC AMT-FAC 18
OPFOSRY1,ALL OPD VSTS-OTH UNCLASS SRCE AMT-FAC 18
OPFOSRY2,ALL OPD VSTS-OTH UNCLASS SRCE AMT-FAC 19
OPFOSRY3,ALL OPD VSTS-OTH UNCLASS SRCE AMT-FAC 20
OPFOSRY4,ALL OPD VSTS-OTH UNCLASS SRCE AMT-FAC 21
OPFOTHY1,ALL OPD VISITS - OTH COMBINED AMT-FAC 18
OPFOTHY2,ALL OPD VISITS - OTH COMBINED AMT-FAC 19
OPFOTHY3,ALL OPD VISITS - OTH COMBINED AMT-FAC 20
OPFOTHY4,ALL OPD VISITS - OTH COMBINED AMT-FAC 21
OPFPRVY1,ALL OPD VISITS-PRIV INS AMT-FAC 18
OPFPRVY2,ALL OPD VISITS-PRIV INS AMT-FAC 19
OPFPRVY3,ALL OPD VISITS-PRIV INS AMT-FAC 20
OPFPRVY4,ALL OPD VISITS-PRIV INS AMT-FAC 21
OPFPTRY1,ALL OPD VISITS - PRV & TRI AMT-FAC 18
OPFPTRY2,ALL OPD VISITS - PRV & TRI AMT-FAC 19
OPFPTRY3,ALL OPD VISITS - PRV & TRI AMT-FAC 20
OPFPTRY4,ALL OPD VISITS - PRV & TRI AMT-FAC 21
OPFSLFY1,ALL OPD VISITS-SELF/FAMILY AMT-FAC 18
OPFSLFY2,ALL OPD VISITS-SELF/FAMILY AMT-FAC 19
OPFSLFY3,ALL OPD VISITS-SELF/FAMILY AMT-FAC 20
OPFSLFY4,ALL OPD VISITS-SELF/FAMILY AMT-FAC 21
OPFSTLY1,ALL OPD VISITS-OTH ST/LOCAL AMT-FAC 18
OPFSTLY2,ALL OPD VISITS-OTH ST/LOCAL AMT-FAC 19
OPFSTLY3,ALL OPD VISITS-OTH ST/LOCAL AMT-FAC 20
OPFSTLY4,ALL OPD VISITS-OTH ST/LOCAL AMT-FAC 21
OPFTCHY1,OPD PROVIDER VISIT CHARGES - FAC 18
OPFTCHY2,OPD PROVIDER VISIT CHARGES - FAC 19
OPFTCHY3,OPD PROVIDER VISIT CHARGES - FAC 20
OPFTCHY4,OPD PROVIDER VISIT CHARGES - FAC 21
OPFTRIY1,ALL OPD VISITS-TRICARE AMT-FAC 18
OPFTRIY2,ALL OPD VISITS-TRICARE AMT-FAC 19
OPFTRIY3,ALL OPD VISITS-TRICARE AMT-FAC 20
OPFTRIY4,ALL OPD VISITS-TRICARE AMT-FAC 21
OPFVAY1,ALL OPD VISITS-VA/CHAMPVA AMT-FAC 18
OPFVAY2,ALL OPD VISITS-VA/CHAMPVA AMT-FAC 19
OPFVAY3,ALL OPD VISITS-VA/CHAMPVA AMT-FAC 20
OPFVAY4,ALL OPD VISITS-VA/CHAMPVA AMT-FAC 21
OPFWCPY1,ALL OPD VISITS-WORKERS COMP AMT-FAC 18
OPFWCPY2,ALL OPD VISITS-WORKERS COMP AMT-FAC 19
OPFWCPY3,ALL OPD VISITS-WORKERS COMP AMT-FAC 20
OPFWCPY4,ALL OPD VISITS-WORKERS COMP AMT-FAC 21
OPSEXPY1,TOTAL OUTPATIENT PHYSICIAN - DR EXP 18
OPSEXPY2,TOTAL OUTPATIENT PHYSICIAN - DR EXP 19
OPSEXPY3,TOTAL OUTPATIENT PHYSICIAN - DR EXP 20
OPSEXPY4,TOTAL OUTPATIENT PHYSICIAN - DR EXP 21
OPSMCDY1,OPD DR VISITS-MEDICAID AMT-DR 18
OPSMCDY2,OPD DR VISITS-MEDICAID AMT-DR 19
OPSMCDY3,OPD DR VISITS-MEDICAID AMT-DR 20
OPSMCDY4,OPD DR VISITS-MEDICAID AMT-DR 21
OPSMCRY1,OPD DR VISITS-MEDICARE AMT-DR 18
OPSMCRY2,OPD DR VISITS-MEDICARE AMT-DR 19
OPSMCRY3,OPD DR VISITS-MEDICARE AMT-DR 20
OPSMCRY4,OPD DR VISITS-MEDICARE AMT-DR 21
OPSOFDY1,OPD DR VISITS-OTHER FED AMT-DR 18
OPSOFDY2,OPD DR VISITS-OTHER FED AMT-DR 19
OPSOFDY3,OPD DR VISITS-OTHER FED AMT-DR 20
OPSOFDY4,OPD DR VISITS-OTHER FED AMT-DR 21
OPSOPRY1,OPD DR VISITS - OTH PRIVATE AMT-DR 18
OPSOPUY1,OPD DR VISITS-OTH PUBLIC AMT-DR 18
OPSOSRY1,OPD DR VSTS-OTH UNCLASS SRCE AMT-DR 18
OPSOSRY2,OPD DR VSTS-OTH UNCLASS SRCE AMT-DR 19
OPSOSRY3,OPD DR VSTS-OTH UNCLASS SRCE AMT-DR 20
OPSOSRY4,OPD DR VSTS-OTH UNCLASS SRCE AMT-DR 21
OPSOTHY1,OPD DR VISITS -OTH COMBINED AMT-DR 18
OPSOTHY2,OPD DR VISITS -OTH COMBINED AMT-DR 19
OPSOTHY3,OPD DR VISITS -OTH COMBINED AMT-DR 20
OPSOTHY4,OPD DR VISITS -OTH COMBINED AMT-DR 21
OPSPRVY1,OPD DR VISITS-PRIV INS AMT-DR 18
OPSPRVY2,OPD DR VISITS-PRIV INS AMT-DR 19
OPSPRVY3,OPD DR VISITS-PRIV INS AMT-DR 20
OPSPRVY4,OPD DR VISITS-PRIV INS AMT-DR 21
OPSPTRY1,OPD DR VISITS - PRV & TRI AMT-DR 18
OPSPTRY2,OPD DR VISITS - PRV & TRI AMT-DR 19
OPSPTRY3,OPD DR VISITS -PRV & TRI AMT-DR 20
OPSPTRY4,OPD DR VISITS -PRV & TRI AMT-DR 21
OPSSLFY1,OPD DR VISITS-SELF/FAMILY AMT-DR 18
OPSSLFY2,OPD DR VISITS-SELF/FAMILY AMT-DR 19
OPSSLFY3,OPD DR VISITS-SELF/FAMILY AMT-DR 20
OPSSLFY4,OPD DR VISITS-SELF/FAMILY AMT-DR 21
OPSSTLY1,OPD DR VISITS-OTH ST/LOCAL AMT-DR 18
OPSSTLY2,OPD DR VISITS-OTH ST/LOCAL AMT-DR 19
OPSSTLY3,OPD DR VISITS-OTH ST/LOCAL AMT-DR 20
OPSSTLY4,OPD DR VISITS-OTH ST/LOCAL AMT-DR 21
OPSTCHY1,OPD PHYSICIAN VISIT CHARGES - DR 18
OPSTCHY2,OPD PHYSICIAN VISIT CHARGES - DR 19
OPSTCHY3,OPD PHYSICIAN VISIT CHARGES - DR 20
OPSTCHY4,OPD PHYSICIAN VISIT CHARGES - DR 21
OPSTRIY1,OPD DR VISITS-TRICARE AMT-DR 18
OPSTRIY2,OPD DR VISITS-TRICARE AMT-DR 19
OPSTRIY3,OPD DR VISITS-TRICARE AMT-DR 20
OPSTRIY4,OPD DR VISITS-TRICARE AMT-DR 21
OPSVAY1,OPD DR VISITS-VA/CHAMPVA AMT-DR 18
OPSVAY2,OPD DR VISITS-VA/CHAMPVA AMT-DR 19
OPSVAY3,OPD DR VISITS-VA/CHAMPVA AMT-DR 20
OPSVAY4,OPD DR VISITS-VA/CHAMPVA AMT-DR 21
OPSWCPY1,OPD DR VISITS-WORKERS COMP AMT-DR 18
OPSWCPY2,OPD DR VISITS-WORKERS COMP AMT-DR 19
OPSWCPY3,OPD DR VISITS-WORKERS COMP AMT-DR 20
OPSWCPY4,OPD DR VISITS-WORKERS COMP AMT-DR 21
OPTEXPY1,TOTAL OUTPATIENT FAC + DR EXP 18
OPTEXPY2,TOTAL OUTPATIENT FAC + DR EXP 19
OPTEXPY3,TOTAL OUTPATIENT FAC + DR EXP 20
OPTEXPY4,TOTAL OUTPATIENT FAC + DR EXP 21
OPTMCDY1,ALL OPD VSTS-MEDICAID AMT-(FAC+DR) 18
OPTMCDY2,ALL OPD VSTS-MEDICAID AMT-(FAC+DR) 19
OPTMCDY3,ALL OPD VSTS-MEDICAID AMT-(FAC+DR) 20
OPTMCDY4,ALL OPD VSTS-MEDICAID AMT-(FAC+DR) 21
OPTMCRY1,ALL OPD VSTS-MEDICARE AMT-(FAC+DR) 18
OPTMCRY2,ALL OPD VSTS-MEDICARE AMT-(FAC+DR) 19
OPTMCRY3,ALL OPD VSTS-MEDICARE AMT-(FAC+DR) 20
OPTMCRY4,ALL OPD VSTS-MEDICARE AMT-(FAC+DR) 21
OPTOFDY1,ALL OPD VSTS-OTHER FED AMT-(FAC+DR) 18
OPTOFDY2,ALL OPD VSTS-OTHER FED AMT-(FAC+DR) 19
OPTOFDY3,ALL OPD VSTS-OTHER FED AMT-(FAC+DR) 20
OPTOFDY4,ALL OPD VSTS-OTHER FED AMT-(FAC+DR) 21
OPTOPRY1,ALL OPD VSTS-OTH PRIVATE AMT-(FAC+DR) 18
OPTOPUY1,ALL OPD VSTS-OTH PUBLIC AMT-(FAC+DR) 18
OPTOSRY1,ALL OPD VST-OTH UNCLS SRC AMT(FAC+DR) 18
OPTOSRY2,ALL OPD VST-OTH UNCLS SRC AMT(FAC+DR) 19
OPTOSRY3,ALL OPD VSTS-OTH UNCLS SRC AMT(FAC+DR)20
OPTOSRY4,ALL OPD VSTS-OTH UNCLS SRC AMT(FAC+DR)21
OPTOTHY1,ALL OPD VSTS-OTH COMBINED AMT(FAC+DR) 18
OPTOTHY2,ALL OPD VSTS-OTH COMBINED AMT(FAC+DR) 19
OPTOTHY3,ALL OPD VISITS-OTH COMBIND AMT(FAC+DR)20
OPTOTHY4,ALL OPD VISITS-OTH COMBIND AMT(FAC+DR)21
OPTOTVY1,# OUTPATIENT DEPT PROVIDER VISITS 18
OPTOTVY2,# OUTPATIENT DEPT PROVIDER VISITS 19
OPTOTVY3,# OUTPATIENT DEPT PROVIDER VISITS 20
OPTOTVY4,# OUTPATIENT DEPT PROVIDER VISITS 21
OPTPRVY1,ALL OPD VSTS-PRIV INS AMT-(FAC+DR) 18
OPTPRVY2,ALL OPD VSTS-PRIV INS AMT-(FAC+DR) 19
OPTPRVY3,ALL OPD VSTS-PRIV INS AMT-(FAC+DR) 20
OPTPRVY4,ALL OPD VSTS-PRIV INS AMT-(FAC+DR) 21
OPTPTRY1,ALL OPD VISITS-PRV & TRI AMT (FAC+DR) 18
OPTPTRY2,ALL OPD VISITS-PRV & TRI AMT (FAC+DR) 19
OPTPTRY3,ALL OPD VISITS-PRV & TRI AMT (FAC+DR) 20
OPTPTRY4,ALL OPD VISITS-PRV & TRI AMT (FAC+DR) 21
OPTSLFY1,ALL OPD VSTS-SELF/FAMILY AMT-(FAC+DR) 18
OPTSLFY2,ALL OPD VSTS-SELF/FAMILY AMT-(FAC+DR) 19
OPTSLFY3,ALL OPD VSTS-SELF/FAMILY AMT-(FAC+DR) 20
OPTSLFY4,ALL OPD VSTS-SELF/FAMILY AMT-(FAC+DR) 21
OPTSTLY1,ALL OPD VST-OTH ST/LOCAL AMT(FAC+DR) 18
OPTSTLY2,ALL OPD VST-OTH ST/LOCAL AMT(FAC+DR) 19
OPTSTLY3,ALL OPD VST-OTH ST/LOCAL AMT(FAC+DR) 20
OPTSTLY4,ALL OPD VST-OTH ST/LOCAL AMT(FAC+DR) 21
OPTTCHY1,OPD FACILITY + DR VISIT CHARGES - 18
OPTTCHY2,OPD FACILITY + DR VISIT CHARGES - 19
OPTTCHY3,OPD FACILITY + DR VISIT CHARGES - 20
OPTTCHY4,OPD FACILITY + DR VISIT CHARGES - 21
OPTTRIY1,ALL OPD VSTS-TRICARE AMT-(FAC+DR) 18
OPTTRIY2,ALL OPD VSTS-TRICARE AMT-(FAC+DR) 19
OPTTRIY3,ALL OPD VSTS-TRICARE AMT-(FAC+DR) 20
OPTTRIY4,ALL OPD VSTS-TRICARE AMT-(FAC+DR) 21
OPTVAY1,ALL OPD VSTS-VA/CHAMPVA AMT-(FAC+DR) 18
OPTVAY2,ALL OPD VSTS-VA/CHAMPVA AMT-(FAC+DR) 19
OPTVAY3,ALL OPD VSTS-VA/CHAMPVA AMT-(FAC+DR) 20
OPTVAY4,ALL OPD VSTS-VA/CHAMPVA AMT-(FAC+DR) 21
OPTWCPY1,ALL OPD VST-WORKRS COMP AMT-(FAC+DR) 18
OPTWCPY2,ALL OPD VST-WORKRS COMP AMT-(FAC+DR) 19
OPTWCPY3,ALL OPD VST-WORKRS COMP AMT-(FAC+DR) 20
OPTWCPY4,ALL OPD VST-WORKRS COMP AMT-(FAC+DR) 21
OPVEXPY1,TOTAL OUTPATIENT PHYSICIAN - FAC EXP 18
OPVEXPY2,TOTAL OUTPATIENT PHYSICIAN - FAC EXP 19
OPVEXPY3,TOTAL OUTPATIENT PHYSICIAN - FAC EXP 20
OPVEXPY4,TOTAL OUTPATIENT PHYSICIAN - FAC EXP 21
OPVMCDY1,OPD DR VISITS-MEDICAID AMT-FAC 18
OPVMCDY2,OPD DR VISITS-MEDICAID AMT-FAC 19
OPVMCDY3,OPD DR VISITS-MEDICAID AMT-FAC 20
OPVMCDY4,OPD DR VISITS-MEDICAID AMT-FAC 21
OPVMCRY1,OPD DR VISITS-MEDICARE AMT-FAC 18
OPVMCRY2,OPD DR VISITS-MEDICARE AMT-FAC 19
OPVMCRY3,OPD DR VISITS-MEDICARE AMT-FAC 20
OPVMCRY4,OPD DR VISITS-MEDICARE AMT-FAC 21
OPVOFDY1,OPD DR VISITS-OTHER FED AMT-FAC 18
OPVOFDY2,OPD DR VISITS-OTHER FED AMT-FAC 19
OPVOFDY3,OPD DR VISITS-OTHER FED AMT-FAC 20
OPVOFDY4,OPD DR VISITS-OTHER FED AMT-FAC 21
OPVOPRY1,OPD DR VISITS - OTH PRIVATE AMT-FAC 18
OPVOPUY1,OPD DR VISITS-OTH PUBLIC AMT-FAC 18
OPVOSRY1,OPD DR VSTS-OTH UNCLASS SRCE AMT-FAC 18
OPVOSRY2,OPD DR VSTS-OTH UNCLASS SRCE AMT-FAC 19
OPVOSRY3,OPD DR VSTS-OTH UNCLASS SRCE AMT-FAC 20
OPVOSRY4,OPD DR VSTS-OTH UNCLASS SRCE AMT-FAC 21
OPVOTHY1,OPD DR VISITS - OTH COMBINED AMT-FAC 18
OPVOTHY2,OPD DR VISITS - OTH COMBINED AMT-FAC 19
OPVOTHY3,OPD DR VISITS - OTH COMBINED AMT-FAC 20
OPVOTHY4,OPD DR VISITS - OTH COMBINED AMT-FAC 21
OPVPRVY1,OPD DR VISITS-PRIV INS AMT-FAC 18
OPVPRVY2,OPD DR VISITS-PRIV INS AMT-FAC 19
OPVPRVY3,OPD DR VISITS-PRIV INS AMT-FAC 20
OPVPRVY4,OPD DR VISITS-PRIV INS AMT-FAC 21
OPVPTRY1,OPD DR VISITS - PRV & TRI AMT-FAC 18
OPVPTRY2,OPD DR VISITS - PRV & TRI AMT-FAC 19
OPVPTRY3,OPD DR VISITS - PRV & TRI AMT-FAC 20
OPVPTRY4,OPD DR VISITS - PRV & TRI AMT-FAC 21
OPVSLFY1,OPD DR VISITS-SELF/FAMILY AMT-FAC 18
OPVSLFY2,OPD DR VISITS-SELF/FAMILY AMT-FAC 19
OPVSLFY3,OPD DR VISITS-SELF/FAMILY AMT-FAC 20
OPVSLFY4,OPD DR VISITS-SELF/FAMILY AMT-FAC 21
OPVSTLY1,OPD DR VISITS-OTH ST/LOCAL AMT-FAC 18
OPVSTLY2,OPD DR VISITS-OTH ST/LOCAL AMT-FAC 19
OPVSTLY3,OPD DR VISITS-OTH ST/LOCAL AMT-FAC 20
OPVSTLY4,OPD DR VISITS-OTH ST/LOCAL AMT-FAC 21
OPVTCHY1,OPD PHYSICIAN VISIT CHARGES - FAC 18
OPVTCHY2,OPD PHYSICIAN VISIT CHARGES - FAC 19
OPVTCHY3,OPD PHYSICIAN VISIT CHARGES - FAC 20
OPVTCHY4,OPD PHYSICIAN VISIT CHARGES - FAC 21
OPVTRIY1,OPD DR VISITS-TRICARE AMT-FAC 18
OPVTRIY2,OPD DR VISITS-TRICARE AMT-FAC 19
OPVTRIY3,OPD DR VISITS-TRICARE AMT-FAC 20
OPVTRIY4,OPD DR VISITS-TRICARE AMT-FAC 21
OPVVAY1,OPD DR VISITS-VA/CHAMPVA AMT-FAC 18
OPVVAY2,OPD DR VISITS-VA/CHAMPVA AMT-FAC 19
OPVVAY3,OPD DR VISITS-VA/CHAMPVA AMT-FAC 20
OPVVAY4,OPD DR VISITS-VA/CHAMPVA AMT-FAC 21
OPVWCPY1,OPD DR VISITS-WORKERS COMP AMT-FAC 18
OPVWCPY2,OPD DR VISITS-WORKERS COMP AMT-FAC 19
OPVWCPY3,OPD DR VISITS-WORKERS COMP AMT-FAC 20
OPVWCPY4,OPD DR VISITS-WORKERS COMP AMT-FAC 21
OTHDYSY1,MISS ANY WORK DAY TO CARE FOR OTH 18
OTHDYSY2,MISS ANY WORK DAY TO CARE FOR OTH 19
OTHDYSY3,MISS ANY WORK DAY TO CARE FOR OTH 20
OTHDYSY4,MISS ANY WORK DAY TO CARE FOR OTH 21
OTHER,OTHER PSTATS VALUES
OTHEXPY1,TOT OTHER EQUIP/SPLY (EXCL DIAB) EXP 18
OTHEXPY2,TOT OTHER EQUIP/SPLY (EXCL DIAB) EXP 19
OTHEXPY3,TOT OTHER EQUIP/SPLY (EXCL DIAB) EXP 20
OTHEXPY4,TOT OTHER EQUIP/SPLY (EXCL DIAB) EXP 21
OTHIMPY1,OTHER INCOME IMPUTATION FLAG 18
OTHIMPY2,OTHER INCOME IMPUTATION FLAG 19
OTHIMPY3,OTHER INCOME IMPUTATION FLAG 20
OTHIMPY4,OTHER INCOME IMPUTATION FLAG 21
OTHLGSPK,SPEAK OTHER LANGUAGE AT HOME
OTHMCDY1,OTHER EQUP/SUPPLIES-MEDICAID AMT 18
OTHMCDY2,OTHER EQUP/SUPPLIES-MEDICAID AMT 19
OTHMCDY3,OTHER EQUP/SUPPLIES-MEDICAID AMT 20
OTHMCDY4,OTHER EQUP/SUPPLIES-MEDICAID AMT 21
OTHMCRY1,OTHER EQUP/SUPPLIES-MEDICARE AMT 18
OTHMCRY2,OTHER EQUP/SUPPLIES-MEDICARE AMT 19
OTHMCRY3,OTHER EQUP/SUPPLIES-MEDICARE AMT 20
OTHMCRY4,OTHER EQUP/SUPPLIES-MEDICARE AMT 21
OTHNDDY1,# DAY MISSED WORK TO CARE FOR OTH 18
OTHNDDY2,# DAY MISSED WORK TO CARE FOR OTH 19
OTHNDDY3,# DAY MISSED WORK TO CARE FOR OTH 20
OTHNDDY4,# DAY MISSED WORK TO CARE FOR OTH 21
OTHOFDY1,OTHER EQUP/SUPPLIES-OTHR FEDRL AMT 18
OTHOFDY2,OTHER EQUP/SUPPLIES-OTHR FEDRL AMT 19
OTHOFDY3,OTHER EQUP/SUPPLIES-OTHR FEDRL AMT 20
OTHOFDY4,OTHER EQUP/SUPPLIES-OTHR FEDRL AMT 21
OTHOPRY1,OTHER EQUP/SUPPLY-OTH PRIVATE AMT 18
OTHOPUY1,OTHER EQUP/SUPPLY - OTH PUBLIC AMT 18
OTHOSRY1,OTH EQUP/SUPLY - OT UNCLASS SRCE AMT 18
OTHOSRY2,OTH EQUP/SUPLY - OT UNCLASS SRCE AMT 19
OTHOSRY3,OTH EQUP/SUPLY - OT UNCLASS SRCE AMT 20
OTHOSRY4,OTH EQUP/SUPLY - OT UNCLASS SRCE AMT 21
OTHOTHY1,OTHER EQUP/SUPPLY - OTH COMBINED AMT 18
OTHOTHY2,OTHER EQUP/SUPPLY - OTH COMBINED AMT 19
OTHOTHY3,OTHER EQUP/SUPPLY - OTH COMBINED AMT 20
OTHOTHY4,OTHER EQUP/SUPPLY - OTH COMBINED AMT 21
OTHPRVY1,OTHER EQUP/SUPPLIES-PRIV INS AMT 18
OTHPRVY2,OTHER EQUP/SUPPLIES-PRIV INS AMT 19
OTHPRVY3,OTHER EQUP/SUPPLIES-PRIV INS AMT 20
OTHPRVY4,OTHER EQUP/SUPPLIES-PRIV INS AMT 21
OTHPTRY1,OTHER EQUP/SUPPLY - PRV & TRI AMT 18
OTHPTRY2,OTHER EQUP/SUPPLY - PRV & TRI AMT 19
OTHPTRY3,OTHER EQUP/SUPPLY - PRV & TRI AMT 20
OTHPTRY4,OTHER EQUP/SUPPLY - PRV & TRI AMT 21
OTHRCP2,IS PROVIDER SOME OTHER RACE-R2
OTHRCP4,IS PROVIDER SOME OTHER RACE-R4
OTHRCP6,IS PROVIDER SOME OTHER RACE-R6
OTHRCP8,IS PROVIDER SOME OTHER RACE-R8
OTHRPY1X,PERSON'S OTHER INCOME 18
OTHRPY2X,PERSON'S OTHER INCOME 19
OTHRPY3X,PERSON'S OTHER INCOME 20
OTHRPY4X,PERSON'S OTHER INCOME 21
OTHSLFY1,OTHER EQUP/SUPPLIES-SELF/FAM AMT 18
OTHSLFY2,OTHER EQUP/SUPPLIES-SELF/FAM AMT 19
OTHSLFY3,OTHER EQUP/SUPPLIES -SELF/FAM AMT 20
OTHSLFY4,OTHER EQUP/SUPPLIES -SELF/FAM AMT 21
OTHSTLY1,OTHER EQUP/SUPPLY-OTHR ST/LOCAL AMT 18
OTHSTLY2,OTHER EQUP/SUPPLY-OTHR ST/LOCAL AMT 19
OTHSTLY3,OTHER EQUP/SUPPLY-OTHR ST/LOCAL AMT 20
OTHSTLY4,OTHER EQUP/SUPPLY-OTHR ST/LOCAL AMT 21
OTHTCHY1,OTHER EQUP/SUPPLIES CHARGES 18
OTHTCHY2,OTHER EQUP/SUPPLIES CHARGES 19
OTHTCHY3,OTHER EQUP/SUPPLIES CHARGES 20
OTHTCHY4,OTHER EQUP/SUPPLIES CHARGES 21
OTHTRIY1,OTHER EQUP/SUPPLY-TRICARE AMT 18
OTHTRIY2,OTHER EQUP/SUPPLY-TRICARE AMT 19
OTHTRIY3,OTHER EQUP/SUPPLY-TRICARE AMT 20
OTHTRIY4,OTHER EQUP/SUPPLY-TRICARE AMT 21
